Name	Species	Reference	Accession	Source|Version|Database|Link
GSBRNA2T00016048001	Brassica napus	-	-	At atypical bHLH best blast hit: Brassica_napus.annotation_v5.pep.fa|v5|Brassica napus Genome Browser|https://www.genoscope.cns.fr/brassicanapus/
GSBRNA2T00016066001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00016332001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00016668001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00017048001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00017183001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00017525001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00017529001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00017993001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00018220001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00018443001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00018816001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00018993001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00019074001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00019267001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00019305001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00020213001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00020545001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00020547001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00020945001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00021175001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00021546001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00022391001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00022655001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00022857001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00023342001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00023515001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00023683001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00024289001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00024307001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00024766001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00024962001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00025350001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00025662001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00026641001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00027059001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00027129001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00027134001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00027161001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00027163001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00027235001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00027961001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00027997001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00028712001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00029048001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00029080001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00029173001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00029369001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00031364001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00031954001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00031962001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00031996001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00032753001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00032910001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00032912001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00032914001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00033516001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00033633001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00034391001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00034662001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00034819001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00035880001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00035894001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00036119001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00036618001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00036647001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00037255001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00037737001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00037883001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00038196001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00038384001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00039003001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00039316001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00039591001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00039780001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00039964001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00040094001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00040293001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00040443001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00040820001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00041117001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00041401001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00042151001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00042382001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00042664001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00042837001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00042899001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00043065001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00044041001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00044478001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00044957001	Brassica napus	-	-	At atypical bHLH best blast hit: Brassica_napus.annotation_v5.pep.fa|v5|Brassica napus Genome Browser|https://www.genoscope.cns.fr/brassicanapus/
GSBRNA2T00044990001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00045077001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00045220001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00045599001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00045872001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00046613001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00047120001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00047327001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00047501001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00047610001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00048074001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00048609001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00048621001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00049445001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00049463001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00049877001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00049992001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00050007001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00050059001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00050802001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00051682001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00051962001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00052027001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00052222001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00052385001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00052425001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00052785001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00053092001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00053135001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00053352001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00054328001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00054639001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00054728001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00054850001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00054859001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00054888001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00055804001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00056417001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00056575001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00056888001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00057047001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00057325001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00057441001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00057443001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00057445001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00057522001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00057652001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00058070001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00058078001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00058083001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00058131001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00058133001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00058135001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00058202001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00058547001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00058707001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00058895001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00059474001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00059946001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00060660001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00060718001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00061885001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00063470001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00063525001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00063581001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00063583001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00063704001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00063939001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00064294001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00064456001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00064763001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00064787001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00064980001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00064999001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00065006001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00065023001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00066520001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00066940001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00067336001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00068536001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00069228001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00070233001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00070363001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00070424001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00070429001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00070575001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00071733001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00072291001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00073087001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00073196001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00073452001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00073811001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00074105001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00074199001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00074427001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00074458001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
GSBRNA2T00074800001	Brassica napus	https://doi.org/10.1093/nar/gkw982	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
