ShortName	Species	ReferenceName	Reference	Accession	Source
NtbHLH48.3	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0008022g0030.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH50	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0000208g0350.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH53	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0008763g0020.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH54	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0002278g0070.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH59.1	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0003053g0050.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH59.2	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0000187g0130.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH64	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0002491g0020.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH65	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0006673g0070.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH66.1	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0004203g0020.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH66.2	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0019126g0010.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH68.1	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0012907g0010.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH68.2	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0003313g0030.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH71	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0002589g0010.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH76.1	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0007541g0030.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH76.2	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0000259g0030.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH8	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0001975g0030.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH83	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0003360g0050.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH85.1	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0012134g0020.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH85.2	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0001105g0090.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH87	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0011541g0020.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH88	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0003677g0030.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH91	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0012308g0010.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH93.1	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0000377g0210.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH93.2	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0002135g0080.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH94	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0005930g0040.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH97	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0003502g0010.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbHLH98	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0002147g0010.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
NtbhHLH48.1	nicotiana_tabacum	2021Nas	https://doi.org/10.1007/s12298-021-01042-x	Nitab4.5_0000991g0110.1	Nitab-v4.5_proteins_Edwards2017.fasta|v4.5|SolGenomicsNetwork|https://solgenomics.net/
OsbHLH001	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g70310.2 LOC_Os01g70310	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH002	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os11g32100 LOC_Os11g32100.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH003	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os03g04310 LOC_Os03g04310.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH004	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os10g39750.1 LOC_Os10g39750	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH005	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os02g02820 LOC_Os02g02820.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH006	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os04g23550 LOC_Os04g23550.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH007	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os04g23440 LOC_Os04g23440.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH008	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g13460.1 LOC_Os01g13460	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH009	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os10g42430 LOC_Os10g42430.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH010	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g50940 LOC_Os01g50940.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH011	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os08g43070 LOC_Os08g43070.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH012	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g39480 LOC_Os01g39480.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH013	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os04g47080.1 LOC_Os04g47080	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH014	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os11g15210 LOC_Os11g15210.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH015	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os04g47040.1 LOC_Os04g47040	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH016	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os04g47059.1 LOC_Os04g47059	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH017	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os07g11020 LOC_Os07g11020.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH018	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os03g51580 LOC_Os03g51580.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH019	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os03g12760 LOC_Os03g12760.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH020	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os03g46860 LOC_Os03g46860.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH021	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os12g43620 LOC_Os12g43620.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH022	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os03g46790.1 LOC_Os03g46790	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH023	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os10g01530 LOC_Os10g01530.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH024	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g39330 LOC_Os01g39330.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH025	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g09990 LOC_Os01g09990.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH026	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g09930.1 LOC_Os01g09930	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH027	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g09900 LOC_Os01g09900.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH028	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os05g11070 LOC_Os05g11070.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH029	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os02g12820.1 LOC_Os02g12820	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH030	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os06g37410 LOC_Os06g37410.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH031	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os08g38210 LOC_Os08g38210.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH032	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os09g29930 LOC_Os09g29930.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH033	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g65080.4 LOC_Os01g65080	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH034	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os02g49480.1 LOC_Os02g49480	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH035	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g06640.1 LOC_Os01g06640	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH036	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os05g07120.1 LOC_Os05g07120	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH037	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g11910.1 LOC_Os01g11910	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH038	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os08g33590 LOC_Os08g33590.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH039	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os09g24490.1 LOC_Os09g24490	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH040	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os03g15440 LOC_Os03g15440.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH041	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os03g59670.1 LOC_Os03g59670	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH042	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os08g37290 LOC_Os08g37290.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH043	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os09g28900 LOC_Os09g28900.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH044	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os03g08930.1 LOC_Os03g08930	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH045	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os10g23050 LOC_Os10g23050.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH046	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os09g29360 LOC_Os09g29360.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH047	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os08g37730.1 LOC_Os08g37730	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH048	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os02g52190 LOC_Os02g52190.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH049	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os02g46560 LOC_Os02g46560.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH050	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os04g50090.1 LOC_Os04g50090	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH051	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os05g50900 LOC_Os05g50900.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH052	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os03g03000 LOC_Os03g03000.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH053	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os02g15760.1 LOC_Os02g15760	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH054	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os06g33450 LOC_Os06g33450.2	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH055	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os05g51820.1 LOC_Os05g51820	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH056	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os01g72370 LOC_Os01g72370.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH057	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os07g35870 LOC_Os07g35870.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH058	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os05g38140.1 LOC_Os05g38140	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH059	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os02g02480 LOC_Os02g02480.3	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH060	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os08g04390 LOC_Os08g04390.2	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH061	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os11g38870 LOC_Os11g38870.1	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
OsbHLH062	oryza_sativa	2006Li 2010Pau	https://doi.org/10.1104/pp.106.080580 https://doi.org/10.1104/pp.110.153593	LOC_Os07g43530.2 LOC_Os07g43530	all.pep|7.0|Rice Genome Annotation Project|http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/
